record_id,source_title,source_url_or_ref,author_name,source_language,source_type,published_at,trip_time_start,trip_time_end,trip_style,summary_zh,item_name_raw,item_name_zh,item_name_en,category,status_recommend,container_recommend,quantity_recommend,brand_raw,brand_normalized,reason_raw,source_quote_or_timecode,confidence_item,record_status
PKH-SUS-026,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Patagonia Better Sweater Quarter-Zip Fleece Pullover,,Patagonia Better Sweater Quarter-Zip Fleece Pullover,clothing,to_pack,undecided,,Patagonia Better Sweater,,"Pull on this fleece to stay cozy and warm while looking great, whether you're heading out to explore the Oktoberfest Biergarten or the holiday market. It’s made entirely with recycled polyester and Fair Trade Certified™ sewn. Plus, the yarn is dyed with a lower-impact process that reduces the use of dyestuffs, energy, and water compared to conventional methods; that’s a good shout. Although it has a slim fit, you can pair it with a tee or long-sleeve base layer for extra warmth, and the arm pock",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/patagonia/better-sweater-quarter-zip-fleece-pullover/) | [$139.00 on REI](https://rei.pxf.io/c/1259410/1448521/17195?u=https%3A%2F%2Fwww.rei.com%2Fproduct%2F154148%2Fpatagonia-better-sweater-quarter-zip-fleece-pullover-mens) [$96.93 on REI](https://rei.pxf.io/c/1259410/1448521/17195?u=https%3A%2F%2Fwww.rei.com%2Fproduct%2F154079%2Fpatagonia-better-sweater-quarter-zip-fleece-pullover-womens) [$139.00 on Public Lands](https://public-lands.sjv.io/y2VnDW) [$139.00 on Public Lands](https://public-lands.sjv.io/Y9Zr5j),3,draft
PKH-SUS-027,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,prAna Sunrise Hoodie,,prAna Sunrise Hoodie,clothing,to_pack,undecided,,prAna Sunrise Hoodie,,"What better way to greet the day than with a hoodie meant for seeing the sunrise? Whether you need to fend off the chill to greet the day or bid it adieu—or anything in between—we think you’ll like this lightweight hoodie. The recycled polyester and TENCEL™ lyocell combine for a super soft layer that looks great with jeans, leggings or tossed over a sporty skirt. While we like the lighter neutral colorway, you can pick it up in a darker hue if you worry about accidental stains. Whichever you cho",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/prana/sunrise-hoodie/) | [$89.00 on prAna](https://www.tkqlhce.com/click-8442874-13650531?url=https%3A%2F%2Fwww.prana.com%2Fp%2Fsunrise-hoodie%2F1962081.html) [$88.95 on Moosejaw](https://moosejaw.pvxt.net/c/1259410/185854/1676?u=https%3A%2F%2Fwww.moosejaw.com%2Fproduct%2Fprana-women-s-sunrise-hoodie_10518925) [$105.97 on Amazon](https://www.amazon.com/dp/B0B5P93C28?tag=23ph-20&linkCode=ogi&th=1&psc=1),3,draft
PKH-SUS-028,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Patagonia Women’s Barely Baggies Shorts,,Patagonia Women’s Barely Baggies Shorts,clothing,to_pack,undecided,,Patagonia Women,,"You can take these shorts back to their roots if you wear them to fish in the local stream, though you’ll still appreciate their ability to pair with just about any shirt, even if you’re not an angler. The NetPlus® 100% post-consumer recycled nylon faille material comes from recycled fishing nets, so it helps to reduce plastic pollution in the oceans—nice! They’re also coated with a PFC-free durable water repellent if you forget to check the radar and end up in light rain on your morning walk. W",来源章节: Clothing & Accessories | [See Review & Buying Options](https://www.packhacker.com/travel-gear/patagonia/womens-barely-baggies-shorts/) | [$59.00 on Patagonia](https://patagonia.pxf.io/DKNx12) [$59.00 on Backcountry](https://backcountry.tnu8.net/c/381569/358742/5311?tt=el&merchant_id&website_id&u=https%3A%2F%2Fwww.backcountry.com%2Fpatagonia-barely-baggies-board-short-womens%3Fs%3Da) [$59.00 on Public Lands](https://public-lands.sjv.io/QykRm3),3,draft
PKH-SUS-029,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,DUER Women’s Performance Denim Skinny Jeans,,DUER Women’s Performance Denim Skinny Jeans,clothing,to_pack,undecided,,DUER Women,,"A great pair of jeans is essential for sustainable travel since you only need one perfect pair to go with just about anything. No matter if you dress them up or lounge around, the recycled COOLMAX polyester and Lycra spandex help the organic cotton move with you throughout the day, so you don’t have to worry about breaking them in before you go for a hike. It can take a bit to figure out the sizing if you’re used to American standards, but it’s worth the effort. We like DUER because they use man",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/duer/womens-performance-denim-skinny-jeans/),3,draft
PKH-SUS-030,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,prAna Becksa 7/8 Legging,,prAna Becksa 7/8 Legging,clothing,to_pack,undecided,,prAna Becksa 7,,"A great pair of leggings will take you from morning yoga to an afternoon stroll and lounging on the deck of your rental home to take in the starry night sky. These recycled polyester leggings will work for all three and look good at the same time. They’ve even got a UPF 50 rating, so you can skip the sunscreen when you wear them to a picnic or at the beach. While they’re not super thick for below-freezing temperatures, they do have pockets, so you don’t need to add a sling if you just need to ca",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/prana/becksa-7-8-legging/) | [$89.00 on REI](https://rei.pxf.io/c/1259410/1448521/17195?u=https%3A%2F%2Fwww.rei.com%2Fb%2Fprana%2Fc%2Fwomens-yoga-pants) [$89.00 on prAna](https://rei.pxf.io/c/1259410/1448521/17195?tt=el&merchant_id&website_id&u=https%3A%2F%2Fwww.rei.com%2Fproduct%2F145131%2Fprana-becksa-78-leggings-womens%3Fcolor%3DBLACK+HEATHER),3,draft
PKH-SUS-031,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,prAna Jess Reversible One Piece,,prAna Jess Reversible One Piece,clothing,to_pack,undecided,,prAna Jess Reversible,,"Why pack two swimsuits when one will do the job? We’re digging the reversible nature of this one-piece swimsuit to add variety to your beach vacation photos. Wear one side one day and the opposite the next to switch things up. The added thickness of the suit should help it last through more seasons, and if one side starts to show wear sooner than the other, flip it inside out for a whole new suit. It’s made with ECONYL® regenerated nylon in a Fair Trade Certified™ factory, and the adjustable str",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/prana/jess-reversible-one-piece/),3,draft
PKH-SUS-032,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Pact The Studio Athleisure Dress,,Pact The Studio Athleisure Dress,clothing,to_pack,undecided,,Pact The Studio,,"Sometimes you need to step your style up a notch above a T-shirt and jeans. When you do, reach for this casual dress, and you’ll be set for dinner or exploring the local art gallery. It’s got built-in shorts to take you through slightly more active adventures, and the straps are adjustable to help you find the perfect fit. You’ll need a racerback bra to match the straps or go au natural if that’s your thing. However you wear it, you’ll be happy to know the cotton meets Global Organic Textile Sta",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/pact/the-studio-athleisure-dress/),3,draft
PKH-SUS-033,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Outdoor Research Men’s Foray II GORE-TEX Jacket,,Outdoor Research Men’s Foray II GORE-TEX Jacket,clothing,to_pack,undecided,,Outdoor Research Men,,"We’ve been loving Outdoor Research rain jackets for years, and the GORE-TEX Foray II is no exception. The materials are bluesign® approved, giving your sustainability side some peace of mind. However, most importantly, this thing is lightweight and keeps you bone dry even on the rainest days. It doesn’t pack into itself, but we’ve found that it packs down small enough to fit inside the admin panel on your travel backpack or into your packing cubes.",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/outdoor-research/mens-foray-ii-gore-tex-jacket/) | [$225.00 on Outdoor Research](https://www.avantlink.com/click.php?tt=el&merchant_id=87c51304-5e60-4996-ae79-ced987220cae&website_id=a96d6cb1-b2bd-48b9-b5e5-4bed31cb2e84&url=https%3A%2F%2Fwww.outdoorresearch.com%2Fus%2Fmens-foray-ii-jacket-287615) [$224.95 on Backcountry](https://backcountry.tnu8.net/c/381569/358742/5311?tt=el&merchant_id&website_id&u=https%3A%2F%2Fwww.backcountry.com%2Foutdoor-research-foray-jacket-mens) [$225.00 on Public Lands](https://public-lands.sjv.io/752k2V) [$169.32 on Amazon](https://www.amazon.com/dp/B09QMP6X2D?tag=23ph-20&linkCode=ogi&th=1&psc=1,3,draft
PKH-SUS-034,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Outdoor Research Women’s Aspire II GORE-TEX Jacket,,Outdoor Research Women’s Aspire II GORE-TEX Jacket,clothing,to_pack,undecided,,Outdoor Research Women,,"A good rain jacket is worth the investment, so choose one that will stand the test of time, protecting you from showers from home to the other side of the globe. If you’ve got anything on your itinerary that will take you outdoors, there’s always a chance of getting wet, so pack this jacket and be assured that the GORETEX will keep the rain away whether you’re in Seattle or Singapore. It’s not the most packable jacket we’ve seen, but we think the durability is worth it. Then you’re not replacing",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/outdoor-research/womens-aspire-ii-gore-tex-jacket/),3,draft
PKH-SUS-035,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Cotopaxi Teca Calido Hooded Jacket,,Cotopaxi Teca Calido Hooded Jacket,clothing,to_pack,undecided,,Cotopaxi Teca Calido,,"The Teca Calido Hooded Jacket from Cotopaxi is reversible, so you have two colorway options while hitting the town. It’s comfortable enough for all-day wear and utilizes sustainable materials, too. The insulation is recycled polyester and repurposed taffeta, so the jacket requires fewer virgin materials. In addition to comfort and sustainability, this jacket can be dressed up or down for any occasion.",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/cotopaxi/teca-calido-hooded-jacket/),3,draft
PKH-SUS-036,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,REI Co-op Out the Door Cap,,REI Co-op Out the Door Cap,clothing,to_pack,undecided,,REI Co-op Out,,"Many products from REI utilize recycled and bluesign® approved materials—the REI Co-op Out the Door Cap included. This cap folds up to pack away easily in your travel backpack, sling, or raincoat and keeps the sun out of your eyes or hides your hair on a bad hair day. It doesn’t have the most structure, which takes some getting used to, but its a comfortable and sustainable option for those who like to travel with a hat.",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/rei/co-op-out-the-door-cap/),3,draft
PKH-SUS-037,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Happy Earth White Fir,,Happy Earth White Fir,clothing,to_pack,undecided,,Happy Earth White,,"Don’t you love happy little trees? Channel Bob Ross and cap your outfit off with this hat, constructed of organic cotton twill grown in rain-watered fields. It’s adjustable through a metal clasp in the back, though it can be a little slow to find the perfect fit. You’ll be happy once you do since this hat is “green” in both hue and construction, with a cute little white pine on its front. See what we did there? Puns make us happy, and so does this hat.",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/happy-earth/white-fir/) | [$26.00 on Happy Earth](https://www.happyearthapparel.com/products/white-fir-hat?_pos=1&_sid=f12a17c88&_ss=r),3,draft
PKH-SUS-038,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Fjallraven Tab Hat,,Fjallraven Tab Hat,clothing,to_pack,undecided,,Fjallraven Tab Hat,,"Even in warm climates, after-dark activities can be a little chilly once the sun turns in for the night. The Fjallraven Tab Hat is crafted from recycled materials and folds up small enough to slide into your pocket if you get too warm. It’s a bit small, so those with larger heads might not get total ear coverage. The sleek styling works with most outfits, and it’ll keep your head warm from dusk until dawn.",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/fjallraven/tab-hat/) | [$40.00 on Fjallraven](https://www.avantlink.com/click.php?tt=el&merchant_id=e7ae9480-f2d2-4d85-a178-7239a23edc7a&website_id=a96d6cb1-b2bd-48b9-b5e5-4bed31cb2e84&url=https%3A%2F%2Fwww.fjallraven.com%2Fus%2Fen-us%2Fmen%2Faccessories%2Fcaps-hats-beanies%2Ffjallraven-tab-hat%3F_t_q%3DTab%2BHat%26_t_hit.id%3DLuminos_Storefront_Web_Features_Catalog_Product_Domain_CommonProduct%2FCatalogContent_fa9ba047-c805-4f03-a24c-b548a8df4e43_en-US%26_t_hit.pos%3D1%26_t_tags%3Dandquerymatch%2Clanguage%3Aen%2Csiteid%3A162d49d9-f0ac-4d2d-a110-e8143f6ca828%26_t_id%3DW0mw30ZnmMX9OpwRz4KcFw%3D%3D%26v%3DF84767%3A%3A73234507,3,draft
PKH-SUS-039,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Crap Eyewear The Dropout Boogie,,Crap Eyewear The Dropout Boogie,clothing,to_pack,undecided,,Crap Eyewear The,,"Sunglasses are essential to any packing list whether you’re heading to sunny beaches or snowy mountains. The Dropout Boogie sunglasses from Crap Eyewear have frames manufactured from handcrafted bio acetate, which is biodegradable and plant-based. The included case is a bit bulky, though it’s rugged and durable to keep the glasses safe. We recommend packing it inside your travel backpack for use in transit and bringing the sunglasses solo on your daily adventures.",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/crap-eyewear/the-dropout-boogie/) | [$119.00 on Crap Eyewear](https://www.crapeyewear.com/products/the-dropout-boogie-crystal-champagne-bioacetate-polarized-sunglasses),3,draft
PKH-SUS-040,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,REI Co-op Liner Gloves 2.0,,REI Co-op Liner Gloves 2.0,clothing,to_pack,undecided,,REI Co-op Liner,,"These REI Co-op Liner Gloves 2.0 are manufactured from bluesign® approved materials and recycled nylon, so your hands will be warm, and your heart will be full. They aren’t very warm in frigid temperatures, but you can layer them with another pair of gloves, and they’re touch-screen compatible, so you can still use your flashlight, take a photo, and text your mom.",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/rei/co-op-liner-gloves-2-0/),3,draft
PKH-SUS-041,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,VEJA Condor 3 Road-Running Shoes,,VEJA Condor 3 Road-Running Shoes,clothing,to_pack,undecided,,VEJA Condor 3,,"As a company, VEJA utilizes vegan and sustainable materials across the board. Although most of their offerings are sporty, some models, like the VEJA Condor 2 Road-Running Shoes, can be dressed up or down. The energetic style might not suit everyone, but the Condor offers a comfortable, supportive shoe that is relatively easy to keep clean. Plus, 57% of the materials used to manufacture it are recycled or bio-based.",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/veja/mens-condor-2-road-running-shoes/) | [$200.00 on REI](https://rei.pxf.io/c/1259410/1448521/17195?u=https%3A%2F%2Fwww.rei.com%2Fproduct%2F232013%2Fveja-condor-3-road-running-shoes-mens) [$200.00 on REI](https://rei.pxf.io/YVgxqq),3,draft
PKH-SUS-042,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Teva Tirra Sandals,,Teva Tirra Sandals,clothing,to_pack,undecided,,Teva Tirra Sandals,,"You may forget all about the sustainability of your cute clothing if your feet are aching at the end of a long day’s explorations. Instead, slip on these cushiony sandals while you stroll sidewalk shops or explore local museums. They pair the comfort and durability of traditional Tevas with the style and flair you expect from less cushiony strappy footwear. You can adjust all the straps to find your perfect fit, and the REPREVE® recycled polyester webbing uppers dry quickly when you get them wet",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/teva/womens-tirra-sandals/) | [$85.00 on Teva](https://click.linksynergy.com/deeplink?id=bn/GMNT0XSM&mid=43730&murl=https%3A%2F%2Fwww.teva.com%2Fwomen-sandals%2Ftirra%2F4266.html) [$84.95 on REI](https://rei.pxf.io/c/1259410/1448521/17195?u=https%3A%2F%2Fwww.rei.com%2Fproduct%2F796011%2Fteva-tirra-sandals-womens) [$84.95 on Backcountry](https://backcountry.tnu8.net/c/381569/358742/5311?tt=el&merchant_id&website_id&u=https%3A%2F%2Fwww.backcountry.com%2Fteva-tirra-sandal-womens),3,draft
PKH-SUS-043,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,VEJA Women’s SDU Flannel Shoes,,VEJA Women’s SDU Flannel Shoes,clothing,to_pack,undecided,,VEJA Women,,"Mix sugarcane and a plastic bottle, and what do you get? No, soda pop isn’t the answer—it’s these shoes. VEJA uses recycled plastic bottles for the mesh and sugarcane for the EVA midsole, then throws rice waste into the outsole for good measure. It comes together in a good-looking package with a matte finish thanks to the vegan suede, which involves a solvent-free process that's less toxic than other ways of producing synthetic suede. That way, you get the look you want without feeling bad about",来源章节: Clothing & Accessories | [See Details & Buying Options](https://www.packhacker.com/travel-gear/veja/womens-sdu-flannel-shoes/),3,draft
PKH-SUS-044,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Apple MacBook Air,,Apple MacBook Air,electronics,to_pack,undecided,,Apple MacBook Air,,"Sometimes, even on vacation away from work, you still want to check in on things at the office. This could be as simple as reading your emails or communicating with the world outside of your phone. If you opt for an Apple MacBook, you’ll keep plastic out of your everyday carry because the shell is made of aluminum, and the screen is glass. Apple uses some recycled materials in their computers, and you can get credit by recycling your old ones through Apple when upgrading. Compared to other lapto","来源章节: Productivity & Tech | [See Details & Buying Options](https://www.packhacker.com/travel-gear/apple/macbook-air/) | [$1,099.00 on Apple](https://www.apple.com/shop/buy-mac/macbook-air/15-inch-m2?afid=p238%7CscW89WIrx-dc_mtid_20925top39173_pcrid_662409464870_pgrid_138317663278_pexid__&cid=wwa-us-kwgo-mac-slid---Brand-MacBookAir-Avail-) [$1,099.00 on Amazon](https://www.amazon.com/dp/B0C75NSLJY?tag=23ph-20&linkCode=ogi&th=1&psc=1)",3,draft
PKH-SUS-045,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Apple iPhone,,Apple iPhone,electronics,to_pack,undecided,,Apple iPhone,,"No matter where you end up, you’ll need to communicate with family and friends, keep track of online travel plans, and entertain yourself on the plane. A smartphone is essential for travel in the digital age, and an Apple iPhone is an excellent shout. You can trade in your old phone to be reused and recycled at the end of its lifecycle, but Apple has committed to transitioning to renewable energy by 2030. One negative for the iPhone is that it uses a Lightning cable for data transferring and cha",来源章节: Productivity & Tech | [See Details & Buying Options](https://www.packhacker.com/travel-gear/apple/iphone/),3,draft
PKH-SUS-046,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Lander Torrey Case for iPhone,,Lander Torrey Case for iPhone,electronics,to_pack,undecided,,Lander Torrey Case,,"If you spend hundreds on a new phone, you’d better protect it from bumps and drops. The Lander Torrey Case is crafted from TPU derived from plant-based bioplastics. The package includes a little lanyard too, which is handy if your trip ends up on the wild side of the spectrum. Or, if you’re a little shaky-handed, put on the lanyard while holding your phone over something precarious while shooting a photo or video for peace of mind. It isn’t the most durable case on the market, but paired with th",来源章节: Productivity & Tech | [See Details & Buying Options](https://www.packhacker.com/travel-gear/lander/torrey-case-for-iphone/),3,draft
PKH-SUS-047,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Nimble WALLY Pro Portable Wall Charger,,Nimble WALLY Pro Portable Wall Charger,electronics,to_pack,undecided,,Nimble WALLY Pro,,"Regarding technology, a lot of the negative environmental impact comes from making the device in the first place, shipping it to your door, and its packaging. You cut a lot out of the picture by opting for a device that does more than one thing. The Nimble WALLY Pro Portable Wall Charger will charge up to two devices simultaneously and can be used as a battery bank or a wall charger. You're set from the hotel to the beach with a 10,000 mAh battery and 63W charging capabilities. The device is mad",来源章节: Productivity & Tech | [See Details & Buying Options](https://www.packhacker.com/travel-gear/nimble/wally-pro-portable-wall-charger/) | [$99.95 on EarthHero](https://www.awin1.com/cread.php?awinmid=23846&awinaffid=461092&ued=https%3A%2F%2Fearthhero.com%2Fproducts%2Faudio-tech-2%2Fnimble-wally-pro-wall-charger%2F) [$119.95 on Nimble](https://www.pntra.com/t/8-12323-185324-195588?url=https%3A%2F%2Fwww.gonimble.com%2Fproducts%2Fwally-pro-63w-pd-10000-mah%3F_pos%3D13%26_sid%3D5406f2857%26_ss%3Dr),3,draft
PKH-SUS-048,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Nimble PowerKnit Cable,,Nimble PowerKnit Cable,electronics,to_pack,undecided,,Nimble PowerKnit Cable,,"As a brand, Nimble has made moves to ensure its products are some of the most sustainable on the market, from the packaging they arrive inside to the devices themselves. The POWERKNIT Cable is durable and made from certified recycled plastic and aluminum. Use this to charge your computer and other USB-C devices, so you’re juiced up for the day when you wake up in the morning. The packaging is crafted from repurposed materials and includes a recycled plastic bag to recycle your old electronics.",来源章节: Productivity & Tech | [See Details & Buying Options](https://www.packhacker.com/travel-gear/nimble/powerknit-cable/) | [$19.95 on EarthHero](https://tidd.ly/3qk87uY) [$24.95 on Nimble](https://www.gopjn.com/t/8-12323-185324-195588?url=https%3A%2F%2Fwww.gonimble.com%2Fproducts%2Fusb-c-cable-powerknit%3F_pos%3D1%26_sid%3D8a0652264%26_ss%3Dr),3,draft
PKH-SUS-049,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Spigen DuraSync 3-in-1 Charger Cable,,Spigen DuraSync 3-in-1 Charger Cable,electronics,to_pack,undecided,,Spigen DuraSync 3-in-1,,"Although the Spigen DuraSync 3 in 1 Universal Charger Cable isn’t crafted from overtly sustainable materials, its existence helps keep you from purchasing extra cables. On one end of the line is a USB-A port; on the other are three adaptable ports; USB-C, Micro-USB, and Lightning. With this cable alone, you can charge just about any device you bring for the ride. This cable is also durable, so you won’t have to purchase another one soon.",来源章节: Productivity & Tech | [See Details & Buying Options](https://www.packhacker.com/travel-gear/spigen/durasync-3-in-1-charger-cable/),3,draft
PKH-SUS-050,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,House of Marley Redemption ANC 2 True Wireless Eabuds,,House of Marley Redemption ANC 2 True Wireless Eabuds,electronics,to_pack,undecided,,House of Marley,,"No matter where the destination is, you should aim to be as comfortable as possible on the journey so you’re well-rested when you arrive to take the trip by storm. The House of Marley Redemption ANC 2 True Wireless Earbuds are comfortable, excellent at muting noises around you and crafted with sustainable materials. The buds feel a bit big for small ears, but they have different-sized buds to work for most ear canals. The packaging is so sustainable you can feel it–instant gratification!",来源章节: Productivity & Tech | [See Details & Buying Options](https://www.packhacker.com/travel-gear/house-of-marley/redemption-anc-2-true-wireless-eabuds/),3,draft
PKH-SUS-051,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,REI Co-op Travel Kit,,REI Co-op Travel Kit,toiletries,to_pack,undecided,,REI Co-op Travel,,"Do you like lots of organization or open space in your toiletry bag? If you can’t decide, you may like the REI Co-op Travel Kit. It has three elastic loops for holding super slender bottles and brushes, a zippered mesh pocket for tiny accessories like lip balm and contact lens cases, and room to toss (or stack neatly) everything else. The small may be enough if you’re going away for a short time or don’t bring a lot of supplies with you, and the large will serve you well if you’re packing the co",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/rei/co-op-travel-kit/),3,draft
PKH-SUS-052,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Athena Club The Best Shave Ever,,Athena Club The Best Shave Ever,toiletries,to_pack,undecided,,Athena Club The,,"While the most sustainable route is probably to skip shaving altogether, we understand if that’s not your style. Instead, choose a brand built to last, and you’ll go through less plastic when replacing the cartridge than you would with disposable razors. The handle is anodized aluminum with a fiberglass core and coated in silicone, so it’s ultra-smooth to hold. While they only ship to the U.S. and Canada at the time of posting, you can schedule refills for delivery on a timeframe that works for ",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/athena-club/the-best-shave-ever/) | [$10.00 on Athena Club](https://track.flexlinkspro.com/g.ashx?foid=156074.15692.1333422&trid=1128186.225528&foc=16&fot=9999&fos=5),3,draft
